camera_id,image_id,stid,shortname,distance_m,distance_mi,is_in_direction,rn
hpwren27_west,sojr-w-mobo-c,SSSSD,SDGE,10890.840614667604,6.767254617202788,True,3
hpwren28_north,tp-n-mobo-c,SE416,SC-EDISON,18527.819577844653,11.51265334064355,True,1
hpwren28_north,tp-n-mobo-c,SE376,SC-EDISON,29202.335167251254,18.145489818989137,True,2
hpwren28_north,tp-n-mobo-c,SE413,SC-EDISON,29513.68692613308,18.338954832610728,True,3
hpwren28_east,tp-e-mobo-c,SE416,SC-EDISON,18527.819577844653,11.51265334064355,True,1
hpwren28_east,tp-e-mobo-c,BRGSD,SDGE,29824.299061780628,18.53196026566143,True,2
hpwren28_east,tp-e-mobo-c,SE643,SC-EDISON,42017.799728997874,26.108650312796936,True,3
hpwren28_south,tp-s-mobo-c,HP010,HPWREN,24335.77405613645,15.121548939279887,True,1
hpwren28_south,tp-s-mobo-c,CHHSD,SDGE,26642.534355208933,16.554903336520304,True,2
hpwren28_south,tp-s-mobo-c,BRGSD,SDGE,29824.299061780628,18.53196026566143,True,3
hpwren28_west,tp-w-mobo-c,HP010,HPWREN,24335.77405613645,15.121548939279887,True,1
hpwren28_west,tp-w-mobo-c,CHHSD,SDGE,26642.534355208933,16.554903336520304,True,2
hpwren28_west,tp-w-mobo-c,SE376,SC-EDISON,29202.335167251254,18.145489818989137,True,3
hpwren29_north,starr-n-mobo-c,SE616,SC-EDISON,2832.8347948381793,1.7602419338800028,True,1
hpwren29_north,starr-n-mobo-c,SE135,SC-EDISON,3491.493200915142,2.169513292941187,True,2
hpwren29_north,starr-n-mobo-c,SE080,SC-EDISON,6178.013294520134,3.838839486474075,True,3
hpwren29_east,starr-e-mobo-c,HP023,HPWREN,6.135956616820739,0.0038127066785104604,True,1
hpwren29_east,starr-e-mobo-c,ORTSD,SDGE,5747.91020966398,3.5715858198520514,True,2
hpwren29_east,starr-e-mobo-c,CAPSD,SDGE,6088.121096389148,3.7829830641485898,True,3
hpwren29_south,starr-s-mobo-c,HP023,HPWREN,6.135956616820739,0.0038127066785104604,True,1
hpwren29_south,starr-s-mobo-c,ORTSD,SDGE,5747.91020966398,3.5715858198520514,True,2
hpwren29_south,starr-s-mobo-c,CAPSD,SDGE,6088.121096389148,3.7829830641485898,True,3
hpwren29_west,starr-w-mobo-c,SE616,SC-EDISON,2832.8347948381793,1.7602419338800028,True,1
hpwren29_west,starr-w-mobo-c,SE135,SC-EDISON,3491.493200915142,2.169513292941187,True,2
hpwren29_west,starr-w-mobo-c,SE080,SC-EDISON,6178.013294520134,3.838839486474075,True,3
hpwren30_north,marconi-n-mobo-c,ORTSD,SDGE,6374.733959257682,3.961076040459766,True,1
hpwren30_north,marconi-n-mobo-c,CAPSD,SDGE,7504.980914607983,4.6633789386284,True,2
hpwren30_north,marconi-n-mobo-c,HP023,HPWREN,12102.617496093542,7.520217862740061,True,3
hpwren30_east,marconi-e-mobo-c,SE072,SC-EDISON,12690.989999018342,7.885815586362109,True,1
hpwren30_east,marconi-e-mobo-c,SE452,SC-EDISON,12832.682630137137,7.973859305491639,True,2
hpwren30_east,marconi-e-mobo-c,SE430,SC-EDISON,15396.274184192785,9.566801245844758,True,3
hpwren30_south,marconi-s-mobo-c,HP024,HPWREN,9.156767536399299,0.005689751561132547,True,1
hpwren30_south,marconi-s-mobo-c,TLGSD,SDGE,4525.478294412454,2.8120018432432428,True,2
hpwren30_south,marconi-s-mobo-c,CRISD,SDGE,8175.747383865814,5.080173899343965,True,3
hpwren30_west,marconi-w-mobo-c,HP024,HPWREN,9.156767536399299,0.005689751561132547,True,1
hpwren30_west,marconi-w-mobo-c,TLGSD,SDGE,4525.478294412454,2.8120018432432428,True,2
hpwren30_west,marconi-w-mobo-c,ORTSD,SDGE,6374.733959257682,3.961076040459766,True,3
hpwren_missing1_north,buff-n-mobo-c,SE452,SC-EDISON,8221.40399974583,5.108543605186852,True,1
hpwren_missing1_north,buff-n-mobo-c,DLZSD,SDGE,8597.574877614643,5.342285352053161,True,2
hpwren_missing1_north,buff-n-mobo-c,SE769,SC-EDISON,9211.782736700301,5.723936421734757,True,3
hpwren_missing1_east,buff-e-mobo-c,SE452,SC-EDISON,8221.40399974583,5.108543605186852,True,1
hpwren_missing1_east,buff-e-mobo-c,DLZSD,SDGE,8597.574877614643,5.342285352053161,True,2
hpwren_missing1_east,buff-e-mobo-c,SE769,SC-EDISON,9211.782736700301,5.723936421734757,True,3
hpwren_missing1_south,buff-s-mobo-c,AVOSD,SDGE,12546.572502802523,7.796078714558554,True,1
hpwren_missing1_south,buff-s-mobo-c,AMOSD,SDGE,12636.193046178603,7.851766338445107,True,2
hpwren_missing1_south,buff-s-mobo-c,SE816,SC-EDISON,17040.983693636277,10.58877635461174,True,3
hpwren_missing1_west,buff-w-mobo-c,TLGSD,SDGE,11044.270986180336,6.862591830075071,True,1
hpwren_missing1_west,buff-w-mobo-c,HP024,HPWREN,13603.321626820347,8.452712177645267,True,2
hpwren_missing1_west,buff-w-mobo-c,CRISD,SDGE,16434.78872011877,10.212104261188887,True,3
hpwren_missing2_north,ch-n-mobo-c,COHSD,SDGE,409.2876373578226,0.2543195471930318,True,1
hpwren_missing2_north,ch-n-mobo-c,SMCSD,SDGE,4199.396629374465,2.609384090271853,True,2
hpwren_missing2_north,ch-n-mobo-c,TWOSD,SDGE,9212.858967124444,5.724605160316529,True,3
hpwren_missing2_east,ch-e-mobo-c,OLVSD,SDGE,4021.3798949793613,2.4987696197825704,True,1
hpwren_missing2_east,ch-e-mobo-c,HDMSD,SDGE,7688.573119352377,4.7774578457759045,True,2
hpwren_missing2_east,ch-e-mobo-c,WRBSD,SDGE,9254.216638810803,5.750303626080442,True,3
hpwren_missing2_south,ch-s-mobo-c,OLVSD,SDGE,4021.3798949793613,2.4987696197825704,True,1
hpwren_missing2_south,ch-s-mobo-c,ELFSD,SDGE,5280.11050111037,3.2809085572198176,True,2
hpwren_missing2_south,ch-s-mobo-c,HDMSD,SDGE,7688.573119352377,4.7774578457759045,True,3
hpwren_missing2_west,ch-w-mobo-c,COHSD,SDGE,409.2876373578226,0.2543195471930318,True,1
hpwren_missing2_west,ch-w-mobo-c,SMCSD,SDGE,4199.396629374465,2.609384090271853,True,2
hpwren_missing2_west,ch-w-mobo-c,ELFSD,SDGE,5280.11050111037,3.2809085572198176,True,3
hpwren18_north,wilson-n-mobo-c.html,SE443,SC-EDISON,12537.2030418929,7.7902568014625215,True,1
hpwren18_north,wilson-n-mobo-c.html,SE630,SC-EDISON,14027.082485920162,8.716024967887638,True,2
hpwren18_north,wilson-n-mobo-c.html,SE055,SC-EDISON,15620.380228623675,9.706054285860372,True,3
hpwren18_east,wilson-e-mobo-c.html,SE009,SC-EDISON,6005.010097400037,3.7313402836186897,True,1
hpwren18_east,wilson-e-mobo-c.html,SE597,SC-EDISON,6155.45253878352,3.82482088278424,True,2
hpwren18_east,wilson-e-mobo-c.html,SE004,SC-EDISON,6996.907219536707,4.347676580977533,True,3
hpwren18_south,wilson-s-mobo-c.html,SE882,SC-EDISON,934.3785655333556,0.580595923266471,True,1
hpwren18_south,wilson-s-mobo-c.html,SE543,SC-EDISON,4468.409117494164,2.776540700741522,True,2
hpwren18_south,wilson-s-mobo-c.html,SE618,SC-EDISON,5644.163582268924,3.5071206542969833,True,3
hpwren18_west,wilson-w-mobo-c.html,SE882,SC-EDISON,934.3785655333556,0.580595923266471,True,1
hpwren18_west,wilson-w-mobo-c.html,SE543,SC-EDISON,4468.409117494164,2.776540700741522,True,2
hpwren18_west,wilson-w-mobo-c.html,SE618,SC-EDISON,5644.163582268924,3.5071206542969833,True,3
hpwren_missing3_north,rdd-n-mobo-c,COHSD,SDGE,3771.491906999476,2.3434964227657207,True,1
hpwren_missing3_north,rdd-n-mobo-c,SMCSD,SDGE,7711.125828392716,4.791471449480482,True,2
hpwren_missing3_north,rdd-n-mobo-c,ESCSD,SDGE,10789.742946114657,6.704435438361628,True,3
hpwren_missing3_east,rdd-e-mobo-c,MADSD,SDGE,10377.431937533287,6.448237255386845,True,1
hpwren_missing3_east,rdd-e-mobo-c,ESCSD,SDGE,10789.742946114657,6.704435438361628,True,2
hpwren_missing3_east,rdd-e-mobo-c,HVWSD,SDGE,12590.36456071952,7.823289837796965,True,3
hpwren_missing3_south,rdd-s-mobo-c,OLVSD,SDGE,1715.0643111884076,1.0656915558068427,True,1
hpwren_missing3_south,rdd-s-mobo-c,HDMSD,SDGE,5783.986843205845,3.5940028006478695,True,2
hpwren_missing3_south,rdd-s-mobo-c,ELFSD,SDGE,6876.9490899129,4.273138054954627,True,3
hpwren_missing3_west,rdd-w-mobo-c,OLVSD,SDGE,1715.0643111884076,1.0656915558068427,True,1
hpwren_missing3_west,rdd-w-mobo-c,COHSD,SDGE,3771.491906999476,2.3434964227657207,True,2
hpwren_missing3_west,rdd-w-mobo-c,HDMSD,SDGE,5783.986843205845,3.5940028006478695,True,3
hpwren_missing4_north,syp-n-mobo-c,SE422,SC-EDISON,12738.377101072812,7.915260566462368,True,1
hpwren_missing4_east,syp-e-mobo-c,SE684,SC-EDISON,7872.2005947868765,4.891558669114171,True,1
hpwren_missing4_east,syp-e-mobo-c,SE051,SC-EDISON,9479.668616261206,5.890392990101064,True,2
hpwren_missing4_east,syp-e-mobo-c,SE052,SC-EDISON,9529.678270623559,5.921467548655576,True,3
hpwren_missing4_south,syp-s-mobo-c,SE241,SC-EDISON,6825.308046188425,4.24104979804717,True,1
hpwren_missing4_south,syp-s-mobo-c,SE684,SC-EDISON,7872.2005947868765,4.891558669114171,True,2
hpwren_missing4_south,syp-s-mobo-c,SE242,SC-EDISON,8925.418500168627,5.545997934666937,True,3
hpwren_missing4_west,syp-w-mobo-c,SE241,SC-EDISON,6825.308046188425,4.24104979804717,True,1
hpwren_missing4_west,syp-w-mobo-c,SE242,SC-EDISON,8925.418500168627,5.545997934666937,True,2
hpwren_missing4_west,syp-w-mobo-c,SE512,SC-EDISON,16957.837515374667,10.537111714695346,True,3
hpwren_missing5_north,stgo-n-mobo-c,SE830,SC-EDISON,8934.007792255159,5.55133507333122,True,1
hpwren_missing5_north,stgo-n-mobo-c,SE453,SC-EDISON,9003.823838253902,5.594716753070755,True,2
hpwren_missing5_north,stgo-n-mobo-c,SE476,SC-EDISON,9421.19308488572,5.854057979453565,True,3
hpwren_missing5_east,stgo-e-mobo-c,SE830,SC-EDISON,8934.007792255159,5.55133507333122,True,1
hpwren_missing5_east,stgo-e-mobo-c,SE453,SC-EDISON,9003.823838253902,5.594716753070755,True,2
hpwren_missing5_east,stgo-e-mobo-c,SE476,SC-EDISON,9421.19308488572,5.854057979453565,True,3
hpwren_missing5_south,stgo-s-mobo-c,HP018,HPWREN,106.68568726469059,0.06629141269032014,True,1
hpwren_missing5_south,stgo-s-mobo-c,SE098,SC-EDISON,5307.19227637436,3.297736392203506,True,2
hpwren_missing5_south,stgo-s-mobo-c,SE080,SC-EDISON,6085.548907211289,3.781384779892483,True,3
hpwren_missing5_west,stgo-w-mobo-c,HP018,HPWREN,106.68568726469059,0.06629141269032014,True,1
hpwren_missing5_west,stgo-w-mobo-c,SE098,SC-EDISON,5307.19227637436,3.297736392203506,True,2
hpwren_missing5_west,stgo-w-mobo-c,SE080,SC-EDISON,6085.548907211289,3.781384779892483,True,3
hpwren_missing6_north,ws-n-mobo-c,BVDSD,SDGE,3194.0751065096647,1.9847062570274998,True,1
hpwren_missing6_north,ws-n-mobo-c,CWDSD,SDGE,7579.843806820979,4.709896583217124,True,2
hpwren_missing6_north,ws-n-mobo-c,LPTSD,SDGE,10825.922489808416,6.726916364561222,True,3
hpwren_missing6_east,ws-e-mobo-c,BVDSD,SDGE,3194.0751065096647,1.9847062570274998,True,1
hpwren_missing6_east,ws-e-mobo-c,IKPSD,SDGE,18805.248437902712,11.68503964217887,True,2
hpwren_missing6_east,ws-e-mobo-c,IMPSD,SDGE,28461.751424325936,17.685312415696043,True,3
hpwren_missing6_south,ws-s-mobo-c,WSTSD,SDGE,328.79904830750695,0.20430625665333635,True,1
hpwren_missing6_south,ws-s-mobo-c,TDSSD,SDGE,2733.7628123997856,1.6986814580349419,True,2
hpwren_missing6_south,ws-s-mobo-c,STTSD,SDGE,10027.890870158899,6.231042505616511,True,3
hpwren_missing6_west,ws-w-mobo-c,WSTSD,SDGE,328.79904830750695,0.20430625665333635,True,1
hpwren_missing6_west,ws-w-mobo-c,TDSSD,SDGE,2733.7628123997856,1.6986814580349419,True,2
hpwren_missing6_west,ws-w-mobo-c,CWDSD,SDGE,7579.843806820979,4.709896583217124,True,3
